itr,err
703,  7.1032432482187680e-03
704,  7.0867552751857493e-03
705,  7.0703053142774199e-03
706,  7.0538932593140913e-03
707,  7.0375190045145770e-03
708,  7.0211824444941662e-03
709,  7.0048834742625068e-03
710,  6.9886219892215462e-03
711,  6.9723978851635535e-03
712,  6.9562110582690375e-03
713,  6.9400614051048090e-03
714,  6.9239488226219446e-03
715,  6.9078732081537903e-03
716,  6.8918344594140341e-03
717,  6.8758324744947188e-03
718,  6.8598671518643115e-03
719,  6.8439383903659201e-03
720,  6.8280460892150494e-03
721,  6.8121901479980384e-03
722,  6.7963704666699782e-03
723,  6.7805869455530125e-03
724,  6.7648394853341461e-03
725,  6.7491279870638063e-03
726,  6.7334523521537723e-03
727,  6.7178124823753290e-03
728,  6.7022082798575827e-03
729,  6.6866396470855747e-03
730,  6.6711064868985211e-03
731,  6.6556087024880438e-03
732,  6.6401461973963870e-03
733,  6.6247188755146191e-03
734,  6.6093266410811556e-03
735,  6.5939693986795632e-03
736,  6.5786470532373286e-03
737,  6.5633595100237059e-03
738,  6.5481066746484740e-03
739,  6.5328884530598550e-03
740,  6.5177047515431802e-03
741,  6.5025554767188399e-03
742,  6.4874405355410851e-03
743,  6.4723598352960108e-03
744,  6.4573132836001019e-03
745,  6.4423007883986248e-03
746,  6.4273222579639628e-03
747,  6.4123776008940562e-03
748,  6.3974667261107879e-03
749,  6.3825895428584554e-03
750,  6.3677459607020216e-03
751,  6.3529358895259300e-03
752,  6.3381592395321869e-03
753,  6.3234159212389729e-03
754,  6.3087058454791853e-03
755,  6.2940289233988341e-03
756,  6.2793850664555383e-03
757,  6.2647741864170405e-03
758,  6.2501961953596976e-03
759,  6.2356510056671526e-03
760,  6.2211385300285759e-03
761,  6.2066586814375161e-03
762,  6.1922113731902170e-03
763,  6.1777965188842794e-03
764,  6.1634140324173430e-03
765,  6.1490638279853155e-03
766,  6.1347458200813436e-03
767,  6.1204599234942238e-03
768,  6.1062060533069772e-03
769,  6.0919841248955739e-03
770,  6.0777940539274823e-03
771,  6.0636357563603107e-03
772,  6.0495091484403987e-03
773,  6.0354141467015582e-03
774,  6.0213506679636991e-03
775,  6.0073186293315038e-03
776,  5.9933179481929935e-03
777,  5.9793485422183386e-03
778,  5.9654103293584502e-03
779,  5.9515032278438665e-03
780,  5.9376271561830786e-03
781,  5.9237820331617431e-03
782,  5.9099677778409569e-03
783,  5.8961843095562457e-03
784,  5.8824315479161981e-03
785,  5.8687094128012495e-03
786,  5.8550178243624148e-03
787,  5.8413567030200500e-03
788,  5.8277259694626601e-03
789,  5.8141255446455637e-03
790,  5.8005553497897959e-03
791,  5.7870153063808048e-03
792,  5.7735053361673777e-03
793,  5.7600253611603076e-03
794,  5.7465753036311648e-03
795,  5.7331550861113604e-03
796,  5.7197646313906997e-03
797,  5.7064038625164017e-03
798,  5.6930727027918364e-03
799,  5.6797710757753800e-03
800,  5.6664989052793149e-03
801,  5.6532561153687108e-03
802,  5.6400426303600979e-03
803,  5.6268583748206036e-03
804,  5.6137032735667763e-03
805,  5.6005772516632482e-03
806,  5.5874802344218827e-03
807,  5.5744121474005466e-03
808,  5.5613729164021098e-03
809,  5.5483624674732617e-03
810,  5.5353807269034310e-03
811,  5.5224276212238127e-03
812,  5.5095030772062108e-03
813,  5.4966070218619842e-03
814,  5.4837393824410463e-03
815,  5.4709000864307054e-03
816,  5.4580890615547953e-03
817,  5.4453062357724376e-03
818,  5.4325515372771575e-03
819,  5.4198248944957970e-03
820,  5.4071262360874802e-03
821,  5.3944554909426817e-03
822,  5.3818125881820991e-03
823,  5.3691974571557647e-03
824,  5.3566100274419770e-03
825,  5.3440502288462826e-03
826,  5.3315179914006057e-03
827,  5.3190132453621967e-03
828,  5.3065359212126099e-03
829,  5.2940859496568458e-03
830,  5.2816632616223399e-03
831,  5.2692677882579175e-03
832,  5.2568994609329634e-03
833,  5.2445582112364778e-03
834,  5.2322439709760306e-03
835,  5.2199566721768988e-03
836,  5.2076962470811467e-03
837,  5.1954626281466246e-03
838,  5.1832557480461835e-03
839,  5.1710755396665708e-03
840,  5.1589219361077229e-03
841,  5.1467948706817070e-03
842,  5.1346942769119053e-03
843,  5.1226200885320693e-03
844,  5.1105722394854747e-03
845,  5.0985506639240081e-03
846,  5.0865552962073022e-03
847,  5.0745860709018337e-03
848,  5.0626429227801015e-03
849,  5.0507257868197073e-03
850,  5.0388345982025507e-03
851,  5.0269692923139171e-03
852,  5.0151298047416701e-03
853,  5.0033160712753483e-03
854,  4.9915280279054543e-03
855,  4.9797656108224184e-03
856,  4.9680287564159535e-03
857,  4.9563174012740938e-03
858,  4.9446314821824881e-03
859,  4.9329709361234462e-03
860,  4.9213357002752525e-03
861,  4.9097257120112878e-03
862,  4.8981409088991986e-03
863,  4.8865812287001882e-03
864,  4.8750466093681385e-03
865,  4.8635369890488297e-03
866,  4.8520523060791854e-03
867,  4.8405924989864731e-03
868,  4.8291575064874784e-03
869,  4.8177472674878260e-03
870,  4.8063617210811456e-03
871,  4.7950008065482412e-03
872,  4.7836644633564903e-03
873,  4.7723526311589338e-03
874,  4.7610652497936121e-03
875,  4.7498022592827498e-03
876,  4.7385635998320750e-03
877,  4.7273492118299586e-03
878,  4.7161590358469202e-03
